,Boots value,Legend
b_2.symb,-0.0095980483839357,b_2.symb
b_1.apo,0.183646805869699,b_1.apo
b_2.apo,-0.024020780439634,b_2.apo
b_1.symb,0.144536022897208,b_1.symb
b_2.symb,-0.0086518869324692,b_2.symb
b_1.apo,0.19067433654275,b_1.apo
b_2.apo,-0.0259160411642315,b_2.apo
b_1.symb,0.207225836469038,b_1.symb
b_2.symb,-0.008126858657151,b_2.symb
b_1.apo,0.210113130590951,b_1.apo
b_2.apo,-0.0255229029756056,b_2.apo
b_1.symb,0.150904952821154,b_1.symb
b_2.symb,-0.0116240891049627,b_2.symb
b_1.apo,0.217171678792529,b_1.apo
b_2.apo,-0.0252810443619105,b_2.apo
b_1.symb,0.201719579136858,b_1.symb
b_2.symb,-0.0054931017409617,b_2.symb
b_1.apo,0.20597165733636,b_1.apo
b_2.apo,-0.0278008422856071,b_2.apo
b_1.symb,0.151341620079898,b_1.symb
b_2.symb,-0.0139343955716006,b_2.symb
b_1.apo,0.188517909560894,b_1.apo
b_2.apo,-0.0213598760293277,b_2.apo
b_1.symb,0.150287664966058,b_1.symb
b_2.symb,-0.0112288175173501,b_2.symb
b_1.apo,0.190816472329787,b_1.apo
b_2.apo,-0.025179630690087,b_2.apo
b_1.symb,0.203019772279043,b_1.symb
b_2.symb,-0.0094432899923878,b_2.symb
b_1.apo,0.198395035145868,b_1.apo
b_2.apo,-0.0242034349087484,b_2.apo
b_1.symb,0.14361214363364,b_1.symb
b_2.symb,-0.0109095263695493,b_2.symb
b_1.apo,0.16583441330452,b_1.apo
b_2.apo,-0.0263127722065174,b_2.apo
b_1.symb,0.133801463592678,b_1.symb
b_2.symb,-0.0103951062712808,b_2.symb
b_1.apo,0.190274646199973,b_1.apo
b_2.apo,-0.0248392258557581,b_2.apo
b_1.symb,0.151360671645129,b_1.symb
b_2.symb,-0.0151734668369369,b_2.symb
b_1.apo,0.183654958590355,b_1.apo
b_2.apo,-0.019782415782875,b_2.apo
b_1.symb,0.134011887743691,b_1.symb
b_2.symb,-0.0151827935075238,b_2.symb
b_1.apo,0.205023425610508,b_1.apo
b_2.apo,-0.0271968437701041,b_2.apo
b_1.symb,0.149929657491769,b_1.symb
b_2.symb,-0.0148623650582394,b_2.symb
b_1.apo,0.182462769666784,b_1.apo
b_2.apo,-0.0268399512541765,b_2.apo
b_1.symb,0.149112636822582,b_1.symb
b_2.symb,-0.0100638873422363,b_2.symb
b_1.apo,0.180687009607443,b_1.apo
b_2.apo,-0.0242852719252554,b_2.apo
b_1.symb,0.14624411151405,b_1.symb
b_2.symb,-0.0145532079939438,b_2.symb
b_1.apo,0.190962214335046,b_1.apo
b_2.apo,-0.0276543986538428,b_2.apo
b_1.symb,0.158689904147252,b_1.symb
b_2.symb,-0.0026583785979727,b_2.symb
b_1.apo,0.18865291441521,b_1.apo
b_2.apo,-0.0251349353991812,b_2.apo
b_1.symb,0.141353534329273,b_1.symb
b_2.symb,-0.0106765245934875,b_2.symb
b_1.apo,0.183538452078533,b_1.apo
b_2.apo,-0.0258322445769844,b_2.apo
b_1.symb,0.140058220599655,b_1.symb
b_2.symb,-0.0085823747092524,b_2.symb
b_1.apo,0.195811930240104,b_1.apo
b_2.apo,-0.0280121500952226,b_2.apo
b_1.symb,0.219156004811009,b_1.symb
b_2.symb,-0.0039437943799885,b_2.symb
b_1.apo,0.218191512198924,b_1.apo
b_2.apo,-0.0262143636730118,b_2.apo
b_1.symb,0.236144831308158,b_1.symb
b_2.symb,-0.0047188369196402,b_2.symb
b_1.apo,0.194148022310669,b_1.apo
b_2.apo,-0.0238430186547161,b_2.apo
b_1.symb,0.143807400989306,b_1.symb
b_2.symb,-0.0128646804216612,b_2.symb
b_1.apo,0.152799287004801,b_1.apo
b_2.apo,-0.0275438520892141,b_2.apo
b_1.symb,0.198815512032623,b_1.symb
b_2.symb,-0.0103895729487797,b_2.symb
b_1.apo,0.155585962552068,b_1.apo
b_2.apo,-0.0231426192512748,b_2.apo
b_1.symb,0.134927046280759,b_1.symb
b_2.symb,-0.0127427030021904,b_2.symb
b_1.apo,0.199143648384281,b_1.apo
b_2.apo,-0.0279318658878824,b_2.apo
b_1.symb,0.205791448426638,b_1.symb
b_2.symb,-0.0050429421645321,b_2.symb
b_1.apo,0.186631577871304,b_1.apo
b_2.apo,-0.0254671115636321,b_2.apo
b_1.symb,0.198831623492442,b_1.symb
b_2.symb,-0.0068049753308654,b_2.symb
b_1.apo,0.197529636579843,b_1.apo
b_2.apo,-0.025762068527678,b_2.apo
b_1.symb,0.215055093056852,b_1.symb
b_2.symb,-0.0066108283318058,b_2.symb
b_1.apo,0.199984896542288,b_1.apo
b_2.apo,-0.0266033450020653,b_2.apo
b_1.symb,0.203781958348427,b_1.symb
b_2.symb,-0.0063655073291747,b_2.symb
b_1.apo,0.190114466408439,b_1.apo
b_2.apo,-0.0260132603780307,b_2.apo
b_1.symb,0.129573447063049,b_1.symb
b_2.symb,-0.0110011710811795,b_2.symb
b_1.apo,0.214511867381932,b_1.apo
b_2.apo,-0.0258482893259138,b_2.apo
b_1.symb,0.140558694344855,b_1.symb
b_2.symb,-0.008923904633699,b_2.symb
b_1.apo,0.179714204737602,b_1.apo
b_2.apo,-0.0212200553695941,b_2.apo
b_1.symb,0.135536100006819,b_1.symb
b_2.symb,-0.013962160670034,b_2.symb
b_1.apo,0.19836352033428,b_1.apo
b_2.apo,-0.0270517412830986,b_2.apo
b_1.symb,0.15220514880577,b_1.symb
b_2.symb,-0.012171368809967,b_2.symb
b_1.apo,0.17056449653029,b_1.apo
b_2.apo,-0.0231834388535171,b_2.apo
b_1.symb,0.15212641532884,b_1.symb
b_2.symb,-0.0122428139969324,b_2.symb
b_1.apo,0.181066221210824,b_1.apo
b_2.apo,-0.0228286370051383,b_2.apo
b_1.symb,0.201652106363632,b_1.symb
b_2.symb,-0.0058861730136984,b_2.symb
b_1.apo,0.198885138207821,b_1.apo
b_2.apo,-0.0264237448149911,b_2.apo
b_1.symb,0.209646914203639,b_1.symb
b_2.symb,-0.0063731416222794,b_2.symb
b_1.apo,0.188603674901937,b_1.apo
b_2.apo,-0.0201484075928331,b_2.apo
b_1.symb,0.143765586399273,b_1.symb
b_2.symb,-0.0116753807062718,b_2.symb
b_1.apo,0.156758498789112,b_1.apo
b_2.apo,-0.0227271565528297,b_2.apo
b_1.symb,0.246847353513811,b_1.symb
b_2.symb,-0.0093946763240626,b_2.symb
b_1.apo,0.162658480820224,b_1.apo
b_2.apo,-0.021730710827829,b_2.apo
b_1.symb,0.144982636832377,b_1.symb
b_2.symb,-0.0185875448004498,b_2.symb
b_1.apo,0.182125115232537,b_1.apo
b_2.apo,-0.0280118807209945,b_2.apo
b_1.symb,0.202414433026693,b_1.symb
b_2.symb,-0.0078253181792565,b_2.symb
b_1.apo,0.178043419966453,b_1.apo
b_2.apo,-0.0244801282505932,b_2.apo
b_1.symb,0.197816567119889,b_1.symb
b_2.symb,-0.0097298407396973,b_2.symb
b_1.apo,0.141153120768123,b_1.apo
b_2.apo,-0.0213952319912335,b_2.apo
b_1.symb,0.190420458636643,b_1.symb
b_2.symb,-0.0076208006211447,b_2.symb
b_1.apo,0.198233171897458,b_1.apo
b_2.apo,-0.02851957073576,b_2.apo
b_1.symb,0.197013139109193,b_1.symb
b_2.symb,-0.0096153246850288,b_2.symb
b_1.apo,0.235286792558931,b_1.apo
b_2.apo,-0.0252996392881321,b_2.apo
b_1.symb,0.215369994009062,b_1.symb
b_2.symb,-0.0082324301028571,b_2.symb
b_1.apo,0.173829436594449,b_1.apo
b_2.apo,-0.0200200483778494,b_2.apo
b_1.symb,0.220393805494782,b_1.symb
b_2.symb,-0.0091067766032169,b_2.symb
b_1.apo,0.207504807271358,b_1.apo
b_2.apo,-0.0277148127892954,b_2.apo
b_1.symb,0.138225987845205,b_1.symb
b_2.symb,-0.0126637238645829,b_2.symb
b_1.apo,0.204017490589979,b_1.apo
b_2.apo,-0.0252994426525488,b_2.apo
b_1.symb,0.206872966606927,b_1.symb
b_2.symb,-0.008902131649625,b_2.symb
b_1.apo,0.14492193014072,b_1.apo
b_2.apo,-0.0234047551361782,b_2.apo
b_1.symb,0.216339394981775,b_1.symb
b_2.symb,-0.0148034569702222,b_2.symb
b_1.apo,0.208931126876905,b_1.apo
b_2.apo,-0.0239019416022793,b_2.apo
b_1.symb,0.2170384663641,b_1.symb
b_2.symb,-0.010674041488316,b_2.symb
b_1.apo,0.203225395684981,b_1.apo
b_2.apo,-0.0284045473666348,b_2.apo
b_1.symb,0.21047481719578,b_1.symb
b_2.symb,-0.0069862349952522,b_2.symb
b_1.apo,0.193038415020942,b_1.apo
b_2.apo,-0.0268366219903935,b_2.apo
b_1.symb,0.206000823594461,b_1.symb
b_2.symb,-0.0051641339186551,b_2.symb
b_1.apo,0.146167911490658,b_1.apo
b_2.apo,-0.0228610663099513,b_2.apo
b_1.symb,0.141781070081638,b_1.symb
b_2.symb,-0.0114783668408805,b_2.symb
b_1.apo,0.176095033298505,b_1.apo
b_2.apo,-0.0250047763114975,b_2.apo
b_1.symb,0.171242978650106,b_1.symb
b_2.symb,-0.005623038418675,b_2.symb
b_1.apo,0.185607151168346,b_1.apo
b_2.apo,-0.024973280624127,b_2.apo
b_1.symb,0.138228935013817,b_1.symb
b_2.symb,-0.0092530529451454,b_2.symb
b_1.apo,0.180302503832271,b_1.apo
b_2.apo,-0.027897308713994,b_2.apo
b_1.symb,0.152759355546507,b_1.symb
b_2.symb,-0.0058948632983594,b_2.symb
b_1.apo,0.106987509921444,b_1.apo
b_2.apo,-0.0309137426286179,b_2.apo
b_1.symb,0.138472236963819,b_1.symb
b_2.symb,-0.0122232131352626,b_2.symb
b_1.apo,0.177955389401016,b_1.apo
b_2.apo,-0.02254714123984,b_2.apo
b_1.symb,0.231991016888573,b_1.symb
b_2.symb,-0.0105582750364682,b_2.symb
b_1.apo,0.193649721630789,b_1.apo
b_2.apo,-0.0249282939492697,b_2.apo
b_1.symb,0.14128257187075,b_1.symb
b_2.symb,-0.0120395211153743,b_2.symb
b_1.apo,0.192451867142594,b_1.apo
b_2.apo,-0.0211736736691568,b_2.apo
b_1.symb,0.140429581562158,b_1.symb
b_2.symb,-0.0119448806008271,b_2.symb
b_1.apo,0.184041424280303,b_1.apo
b_2.apo,-0.021382018121937,b_2.apo
b_1.symb,0.185366744823634,b_1.symb
b_2.symb,-0.0073891545647506,b_2.symb
b_1.apo,0.19397284852181,b_1.apo
b_2.apo,-0.02754914607634,b_2.apo
b_1.symb,0.151405559385252,b_1.symb
b_2.symb,-0.0158504655978716,b_2.symb
b_1.apo,0.192660744305485,b_1.apo
b_2.apo,-0.0239469744308089,b_2.apo
b_1.symb,0.157839935065166,b_1.symb
b_2.symb,-0.0128406411482753,b_2.symb
b_1.apo,0.189412734146904,b_1.apo
b_2.apo,-0.0250791684266338,b_2.apo
b_1.symb,0.147765701792811,b_1.symb
b_2.symb,-0.0154374760629079,b_2.symb
b_1.apo,0.201224814007017,b_1.apo
b_2.apo,-0.0257429686991443,b_2.apo
b_1.symb,0.233269506321352,b_1.symb
b_2.symb,-0.0044566365780693,b_2.symb
b_1.apo,0.173430136463447,b_1.apo
b_2.apo,-0.0239248923070964,b_2.apo
b_1.symb,0.220978533921504,b_1.symb
b_2.symb,-0.0076838056319931,b_2.symb
b_1.apo,0.185319084506743,b_1.apo
b_2.apo,-0.0260125454256616,b_2.apo
b_1.symb,0.144020972032379,b_1.symb
b_2.symb,-0.0086907562607024,b_2.symb
b_1.apo,0.206269615444052,b_1.apo
b_2.apo,-0.0267831665408791,b_2.apo
b_1.symb,0.142127812314201,b_1.symb
b_2.symb,-0.0112490213984358,b_2.symb
b_1.apo,0.22094573563109,b_1.apo
b_2.apo,-0.0241085549300732,b_2.apo
b_1.symb,0.23818647351877,b_1.symb
b_2.symb,-0.0074488232891462,b_2.symb
b_1.apo,0.219950041886174,b_1.apo
b_2.apo,-0.0241492323532175,b_2.apo
b_1.symb,0.228138703540032,b_1.symb
b_2.symb,-0.0063332514208293,b_2.symb
b_1.apo,0.207997529966172,b_1.apo
b_2.apo,-0.025745604563763,b_2.apo
b_1.symb,0.16507869556105,b_1.symb
b_2.symb,-0.0135441413645714,b_2.symb
b_1.apo,0.193880153296464,b_1.apo
b_2.apo,-0.0244178109591752,b_2.apo
b_1.symb,0.141161027472786,b_1.symb
b_2.symb,-0.0127645289603762,b_2.symb
b_1.apo,0.171484533540528,b_1.apo
b_2.apo,-0.0222559963574137,b_2.apo
b_1.symb,0.240345540958395,b_1.symb
b_2.symb,-0.0073032034000892,b_2.symb
b_1.apo,0.187412054883499,b_1.apo
b_2.apo,-0.0250142108525036,b_2.apo
b_1.symb,0.20883141198041,b_1.symb
b_2.symb,-0.0077912755348385,b_2.symb
b_1.apo,0.204670028896612,b_1.apo
b_2.apo,-0.0248844143681425,b_2.apo
b_1.symb,0.141658377601889,b_1.symb
b_2.symb,-0.0131878951813882,b_2.symb
b_1.apo,0.192918728520232,b_1.apo
b_2.apo,-0.0265571664877656,b_2.apo
b_1.symb,0.148042925440017,b_1.symb
b_2.symb,-0.0107763653176555,b_2.symb
b_1.apo,0.199645952061307,b_1.apo
b_2.apo,-0.0248998881805956,b_2.apo
b_1.symb,0.185308835765188,b_1.symb
b_2.symb,-0.0064316954840292,b_2.symb
b_1.apo,0.122262397858296,b_1.apo
b_2.apo,-0.0251252450893641,b_2.apo
b_1.symb,0.140461823489163,b_1.symb
b_2.symb,-0.0130433832718828,b_2.symb
b_1.apo,0.20286633210113,b_1.apo
b_2.apo,-0.0245311908676383,b_2.apo
b_1.symb,0.139069399081597,b_1.symb
b_2.symb,-0.0118822601389678,b_2.symb
b_1.apo,0.187251886143512,b_1.apo
b_2.apo,-0.0236581008461799,b_2.apo
b_1.symb,0.154362202173996,b_1.symb
b_2.symb,-0.0120473360398604,b_2.symb
b_1.apo,0.157639362645206,b_1.apo
b_2.apo,-0.027011519570261,b_2.apo
b_1.symb,0.185964979086925,b_1.symb
b_2.symb,-0.0081765125355447,b_2.symb
b_1.apo,0.203247601236683,b_1.apo
b_2.apo,-0.0261597343991974,b_2.apo
b_1.symb,0.143748293964978,b_1.symb
b_2.symb,-0.0134071506667326,b_2.symb
b_1.apo,0.202514604889809,b_1.apo
b_2.apo,-0.0260362677876439,b_2.apo
b_1.symb,0.153363807786058,b_1.symb
b_2.symb,-0.0093473211038477,b_2.symb
b_1.apo,0.194170102110831,b_1.apo
b_2.apo,-0.0284065192120828,b_2.apo
b_1.symb,0.134351378310493,b_1.symb
b_2.symb,-0.0123367613676007,b_2.symb
b_1.apo,0.186238582099256,b_1.apo
b_2.apo,-0.0270662663787208,b_2.apo
b_1.symb,0.16655014322371,b_1.symb
b_2.symb,-0.0081978231049532,b_2.symb
b_1.apo,0.207883303212277,b_1.apo
b_2.apo,-0.0276335023476731,b_2.apo
b_1.symb,0.220787154770849,b_1.symb
b_2.symb,-0.0089357614886689,b_2.symb
b_1.apo,0.181186011604108,b_1.apo
b_2.apo,-0.0282168675107119,b_2.apo
b_1.symb,0.198615423651055,b_1.symb
b_2.symb,-0.005008519982778,b_2.symb
b_1.apo,0.191679810618103,b_1.apo
b_2.apo,-0.0248229721040576,b_2.apo
b_1.symb,0.151004005416401,b_1.symb
b_2.symb,-0.0134567173003743,b_2.symb
b_1.apo,0.190022711198601,b_1.apo
b_2.apo,-0.026979166046743,b_2.apo
b_1.symb,0.133710861977697,b_1.symb
b_2.symb,-0.0085206611251493,b_2.symb
b_1.apo,0.174139149878862,b_1.apo
b_2.apo,-0.0256268363924426,b_2.apo
b_1.symb,0.201479945698715,b_1.symb
b_2.symb,-0.0053031352114715,b_2.symb
b_1.apo,0.183587676917915,b_1.apo
b_2.apo,-0.0245030557739169,b_2.apo
b_1.symb,0.141060100570144,b_1.symb
b_2.symb,-0.0115190161339423,b_2.symb
b_1.apo,0.179270708327069,b_1.apo
b_2.apo,-0.0247769873418842,b_2.apo
b_1.symb,0.147740119685818,b_1.symb
b_2.symb,-0.0115624077663598,b_2.symb
b_1.apo,0.140399275448151,b_1.apo
b_2.apo,-0.0245961983988682,b_2.apo
b_1.symb,0.144808988089024,b_1.symb
b_2.symb,-0.0074564836107309,b_2.symb
b_1.apo,0.198581413646301,b_1.apo
b_2.apo,-0.0212740198638035,b_2.apo
b_1.symb,0.144005933556252,b_1.symb
b_2.symb,-0.0128107109450259,b_2.symb
b_1.apo,0.200750494093323,b_1.apo
b_2.apo,-0.0267264912223868,b_2.apo
b_1.symb,0.148193002584737,b_1.symb
b_2.symb,-0.010343252587499,b_2.symb
b_1.apo,0.207753214406595,b_1.apo
b_2.apo,-0.0227022702625989,b_2.apo
b_1.symb,0.137327889784457,b_1.symb
b_2.symb,-0.0121986677230581,b_2.symb
b_1.apo,0.18440239479012,b_1.apo
b_2.apo,-0.0230645825377078,b_2.apo
b_1.symb,0.199803015511497,b_1.symb
b_2.symb,-0.0055803336623956,b_2.symb
b_1.apo,0.184706028654467,b_1.apo
b_2.apo,-0.0240199643939056,b_2.apo
b_1.symb,0.144612130145905,b_1.symb
b_2.symb,-0.0106391576575258,b_2.symb
b_1.apo,0.193388148345746,b_1.apo
b_2.apo,-0.0259124576670794,b_2.apo
b_1.symb,0.141571664885537,b_1.symb
b_2.symb,-0.0089313340661267,b_2.symb
b_1.apo,0.194294270399153,b_1.apo
b_2.apo,-0.0284213806307717,b_2.apo
b_1.symb,0.177267464337325,b_1.symb
b_2.symb,-0.0090081874471625,b_2.symb
b_1.apo,0.192269399664471,b_1.apo
b_2.apo,-0.0247513688533449,b_2.apo
b_1.symb,0.212458990080569,b_1.symb
b_2.symb,-0.006939849649611,b_2.symb
b_1.apo,0.174976888266373,b_1.apo
b_2.apo,-0.0257375974089369,b_2.apo
b_1.symb,0.139626761387116,b_1.symb
b_2.symb,-0.0078641019031601,b_2.symb
b_1.apo,0.200709281014456,b_1.apo
b_2.apo,-0.0241126181182581,b_2.apo
b_1.symb,0.235274585414199,b_1.symb
b_2.symb,-0.0091027902401272,b_2.symb
b_1.apo,0.177438985716497,b_1.apo
b_2.apo,-0.0249424346389662,b_2.apo
b_1.symb,0.14417620867771,b_1.symb
b_2.symb,-0.014274756685812,b_2.symb
b_1.apo,0.182401650321823,b_1.apo
b_2.apo,-0.0217892627802942,b_2.apo
b_1.symb,0.180593901363091,b_1.symb
b_2.symb,-0.0131077104192825,b_2.symb
b_1.apo,0.196321081148212,b_1.apo
b_2.apo,-0.026722061683148,b_2.apo
b_1.symb,0.202931720667214,b_1.symb
b_2.symb,-0.0093634856132385,b_2.symb
b_1.apo,0.180748420256032,b_1.apo
b_2.apo,-0.0267668528371473,b_2.apo
b_1.symb,0.199224924829706,b_1.symb
b_2.symb,-0.0085168529842572,b_2.symb
b_1.apo,0.167848112306675,b_1.apo
b_2.apo,-0.0238138941964839,b_2.apo
b_1.symb,0.14450254105781,b_1.symb
b_2.symb,-0.011402231789547,b_2.symb
b_1.apo,0.219036604810295,b_1.apo
b_2.apo,-0.0241930339867072,b_2.apo
b_1.symb,0.215589669479287,b_1.symb
b_2.symb,-0.0066511435134287,b_2.symb
b_1.apo,0.195236057726264,b_1.apo
b_2.apo,-0.0256775935828857,b_2.apo
b_1.symb,0.134146867397679,b_1.symb
b_2.symb,-0.0072025209264944,b_2.symb
b_1.apo,0.189500510993832,b_1.apo
b_2.apo,-0.025671160823129,b_2.apo
b_1.symb,0.16888323157683,b_1.symb
b_2.symb,-0.0081589733685885,b_2.symb
b_1.apo,0.178253519600665,b_1.apo
b_2.apo,-0.0310400639980698,b_2.apo
b_1.symb,0.125521331514709,b_1.symb
b_2.symb,-0.0108192069732644,b_2.symb
b_1.apo,0.141236722404319,b_1.apo
b_2.apo,-0.0229843971795266,b_2.apo
b_1.symb,0.218546037419481,b_1.symb
b_2.symb,-0.0098375217295033,b_2.symb
b_1.apo,0.182319237036045,b_1.apo
b_2.apo,-0.025223995690889,b_2.apo
b_1.symb,0.216240485267033,b_1.symb
b_2.symb,-0.010897059891231,b_2.symb
b_1.apo,0.165192106320105,b_1.apo
b_2.apo,-0.0255139875485938,b_2.apo
b_1.symb,0.232740494564847,b_1.symb
b_2.symb,-0.0086235391205149,b_2.symb
b_1.apo,0.176743406284848,b_1.apo
b_2.apo,-0.0241924219061675,b_2.apo
b_1.symb,0.144445935029629,b_1.symb
b_2.symb,-0.0125449516945622,b_2.symb
b_1.apo,0.190877495160269,b_1.apo
b_2.apo,-0.0284293365866224,b_2.apo
b_1.symb,0.148693877408204,b_1.symb
b_2.symb,-0.0126720651447331,b_2.symb
b_1.apo,0.174468878892278,b_1.apo
b_2.apo,-0.0256210292932611,b_2.apo
b_1.symb,0.232718540533696,b_1.symb
b_2.symb,-0.0081035456044768,b_2.symb
b_1.apo,0.167461836842922,b_1.apo
b_2.apo,-0.0267483697044382,b_2.apo
b_1.symb,0.191092690928731,b_1.symb
b_2.symb,-0.0078417446732458,b_2.symb
b_1.apo,0.175552845297149,b_1.apo
b_2.apo,-0.024273846117214,b_2.apo
b_1.symb,0.1352310611168,b_1.symb
b_2.symb,-0.0103115065952038,b_2.symb
b_1.apo,0.196144771881632,b_1.apo
b_2.apo,-0.0239085008128728,b_2.apo
b_1.symb,0.125801224051371,b_1.symb
b_2.symb,-0.0138879559148432,b_2.symb
b_1.apo,0.170054713719895,b_1.apo
b_2.apo,-0.0258039152305379,b_2.apo
b_1.symb,0.201905310824488,b_1.symb
b_2.symb,-0.0056388866883496,b_2.symb
b_1.apo,0.18782729762377,b_1.apo
b_2.apo,-0.026470402260932,b_2.apo
b_1.symb,0.142897502585713,b_1.symb
b_2.symb,-0.0098768981135833,b_2.symb
b_1.apo,0.194326421494537,b_1.apo
b_2.apo,-0.0288414976587136,b_2.apo
b_1.symb,0.154100246830065,b_1.symb
b_2.symb,-0.0098547178655518,b_2.symb
b_1.apo,0.185958582900518,b_1.apo
b_2.apo,-0.0215877777945478,b_2.apo
b_1.symb,0.185107789697963,b_1.symb
b_2.symb,-0.0067686440239499,b_2.symb
b_1.apo,0.175662108099062,b_1.apo
b_2.apo,-0.0234729072917771,b_2.apo
b_1.symb,0.22437285959888,b_1.symb
b_2.symb,-0.0066847526180596,b_2.symb
b_1.apo,0.200920295775602,b_1.apo
b_2.apo,-0.0223269622503827,b_2.apo
b_1.symb,0.139306772162383,b_1.symb
b_2.symb,-0.0137355935770712,b_2.symb
b_1.apo,0.1936790255719,b_1.apo
b_2.apo,-0.0254210127596188,b_2.apo
b_1.symb,0.214271850348002,b_1.symb
b_2.symb,-0.0039472515027887,b_2.symb
b_1.apo,0.19186976602267,b_1.apo
b_2.apo,-0.0270241719227125,b_2.apo
b_1.symb,0.148088216703263,b_1.symb
b_2.symb,-0.0140064110407758,b_2.symb
b_1.apo,0.176614824621227,b_1.apo
b_2.apo,-0.0273624098965338,b_2.apo
b_1.symb,0.14206274693187,b_1.symb
b_2.symb,-0.0151405087887704,b_2.symb
b_1.apo,0.160945689416311,b_1.apo
b_2.apo,-0.0261535698692101,b_2.apo
b_1.symb,0.202171810704467,b_1.symb
b_2.symb,-0.0065580215909643,b_2.symb
b_1.apo,0.210015032748104,b_1.apo
b_2.apo,-0.0253244122560437,b_2.apo
b_1.symb,0.143748090326811,b_1.symb
b_2.symb,-0.0128547418642398,b_2.symb
b_1.apo,0.188679194450453,b_1.apo
b_2.apo,-0.0249801971018406,b_2.apo
b_1.symb,0.179327015635355,b_1.symb
b_2.symb,-0.0020304312227558,b_2.symb
b_1.apo,0.195476995052206,b_1.apo
b_2.apo,-0.024700822245851,b_2.apo
b_1.symb,0.214671307247199,b_1.symb
b_2.symb,-0.0054831449549339,b_2.symb
b_1.apo,0.185304006901489,b_1.apo
b_2.apo,-0.0282473329345932,b_2.apo
b_1.symb,0.139939010245292,b_1.symb
b_2.symb,-0.0100386804927064,b_2.symb
b_1.apo,0.190561635459108,b_1.apo
b_2.apo,-0.025760894438165,b_2.apo
b_1.symb,0.194608340903487,b_1.symb
b_2.symb,-0.0071685867344249,b_2.symb
b_1.apo,0.192153719049962,b_1.apo
b_2.apo,-0.0220470341654694,b_2.apo
b_1.symb,0.15000342264706,b_1.symb
b_2.symb,-0.0110017865493121,b_2.symb
b_1.apo,0.15401667680613,b_1.apo
b_2.apo,-0.023647469340191,b_2.apo
b_1.symb,0.143303857256605,b_1.symb
b_2.symb,-0.0112117826606248,b_2.symb
b_1.apo,0.190655988392122,b_1.apo
b_2.apo,-0.0260584389182863,b_2.apo
b_1.symb,0.145630079462551,b_1.symb
b_2.symb,-0.0120134050821317,b_2.symb
b_1.apo,0.14720959643771,b_1.apo
b_2.apo,-0.0272549044488108,b_2.apo
b_1.symb,0.209786258983256,b_1.symb
b_2.symb,-0.0090594438349254,b_2.symb
b_1.apo,0.192129141049443,b_1.apo
b_2.apo,-0.0248201237842993,b_2.apo
b_1.symb,0.155154916138165,b_1.symb
b_2.symb,-0.0147971817395522,b_2.symb
b_1.apo,0.188104210994785,b_1.apo
b_2.apo,-0.0255535781755956,b_2.apo
b_1.symb,0.144384519201945,b_1.symb
b_2.symb,-0.0106657111941179,b_2.symb
b_1.apo,0.209117071190912,b_1.apo
